cell_index,lon_min,lon_max,lat_min,lat_max,ray_count,phase_velocity_km_s
397,-122.26999999999997,-122.25999999999996,46.20999999999997,46.21999999999997,966.0,2.8651241290279374
398,-122.25999999999996,-122.24999999999996,46.20999999999997,46.21999999999997,1071.0,2.827943084242969
399,-122.24999999999996,-122.23999999999995,46.20999999999997,46.21999999999997,1273.0,2.8222584796073478
400,-122.23999999999995,-122.22999999999995,46.20999999999997,46.21999999999997,1512.0,2.789732527185885
401,-122.22999999999995,-122.21999999999994,46.20999999999997,46.21999999999997,1631.0,2.766604800532719
402,-122.21999999999994,-122.20999999999994,46.20999999999997,46.21999999999997,1726.0,2.759465213932575
403,-122.20999999999994,-122.19999999999993,46.20999999999997,46.21999999999997,1696.0,2.7644468327562923
404,-122.19999999999993,-122.18999999999993,46.20999999999997,46.21999999999997,1795.0,2.7860602141167616
405,-122.18999999999993,-122.17999999999992,46.20999999999997,46.21999999999997,2029.0,2.811085144774245
406,-122.17999999999992,-122.16999999999992,46.20999999999997,46.21999999999997,2035.0,2.847156410201861
407,-122.16999999999992,-122.15999999999991,46.20999999999997,46.21999999999997,1868.0,2.8393987985854947
408,-122.15999999999991,-122.1499999999999,46.20999999999997,46.21999999999997,1934.0,2.775821188868146
409,-122.1499999999999,-122.1399999999999,46.20999999999997,46.21999999999997,2164.0,2.799048540973467
410,-122.1399999999999,-122.1299999999999,46.20999999999997,46.21999999999997,2260.0,2.8514328221209273
411,-122.1299999999999,-122.11999999999989,46.20999999999997,46.21999999999997,2347.0,2.940368976135367
412,-122.11999999999989,-122.10999999999989,46.20999999999997,46.21999999999997,2170.0,2.9565569597002064
413,-122.10999999999989,-122.09999999999988,46.20999999999997,46.21999999999997,1855.0,2.905551553042932
414,-122.09999999999988,-122.08999999999988,46.20999999999997,46.21999999999997,1885.0,2.8314302975962247
415,-122.08999999999988,-122.07999999999987,46.20999999999997,46.21999999999997,1619.0,2.7704576861739865
416,-122.07999999999987,-122.06999999999987,46.20999999999997,46.21999999999997,972.0,2.765285309436766
417,-122.06999999999987,-122.05999999999986,46.20999999999997,46.21999999999997,627.0,2.7862251600295145
418,-122.05999999999986,-122.04999999999986,46.20999999999997,46.21999999999997,441.0,2.7940115023348846
